employee_id,full_name,gender,birth_date,hire_date,department,position,salary,bonus,experience_years,projects_completed,city,email,phone,performance_score,last_promotion_date,vacation_days_used,education_level,certifications,team_size
EMP02250,Semenov Anatoliy,Male,1974-04-14,2012-11-17 14:02:19.028148,Продажи,Manager,439000.0,52245.06,13.7,49.0,Екатеринбург,semenov.anatoliy@yandex.ru,,4.8,2015-11-17 14:02:19.028148,25.0,,1.0,30.0
EMP02046,Petrova Polina,Female,1995-08-24,2025-02-22 14:02:18.939534,Продажи,Middle,93000.0,8572.8,1.4,0.0,Краснодар,polina_petrova@yandex.ru,8 (995) 169-81-61,3.6,,19.0,MBA,1.0,0.0
EMP07152,Smirnova Maria,Female,1966-06-06,2020-05-30 14:02:20.101966,IT,Lead,200000.0,13809.67,6.1,31.0,,,89686873745,3.7,,16.0,Бакалавр,3.0,21.0
EMP09755,Smirnov Roman,Male,1982-06-18,2012-03-28 14:02:20.309349,Консалтинг,Manager,483000.0,55416.33,14.3,55.0,Санкт-Петербург,smirnov_roman@yandex.ru,89354736830,4.7,2016-03-28 14:02:20.309349,7.0,MBA,5.0,40.0
EMP07334,Taraseva Vera,Female,1977-07-03,2019-03-29 14:02:20.131089,Маркетинг,Manager,322000.0,33930.33,7.2,29.0,Волгоград,,8 (967) 210-58-28,,2020-03-28 14:02:20.131089,23.0,MBA,,
EMP07409,Sorokin Ilya,Male,1990-05-03,2017-01-06 14:02:20.139455,IT,Manager,330000.0,47074.38,9.5,26.0,Челябинск,,89998940315,4.4,,18.0,Магистр,5.0,
EMP01024,Makarova Ekaterina,Female,1981-11-19,2022-12-12 14:02:18.563737,Логистика,Middle,57000.0,4482.21,3.5,14.0,Иркутск,makarovae@yandex.ru,+7 (985) 239-50-64,3.5,,8.0,Бакалавр,2.0,0.0
EMP08388,Sidorov Petr,Male,1987-12-16,2022-12-26 14:02:20.232202,HR,Middle,99000.0,4777.55,3.6,14.0,Москва,sidorov754@yandex.ru,,3.2,,4.0,,2.0,0.0
EMP06345,Novikova Ekaterina,Female,1989-03-03,2022-11-12 14:02:20.000245,Производство,Senior,92000.0,5919.92,3.6,6.0,Ростов-на-Дону,novikova200@yandex.ru,+79048910713,3.2,,22.0,Бакалавр,1.0,0.0
EMP01610,Morozova Evgeniya,Female,1992-07-09,2019-03-31 14:02:18.723421,Производство,Lead,203000.0,20135.73,7.2,21.0,Красноярск,morozova_evgeniya@yandex.ru,+7 (935) 660-65-45,3.7,2025-03-30 14:02:18.723421,12.0,Магистр,3.0,50.0
EMP02577,Taraseva Tatyana,Female,2004-10-18,2022-10-12 14:02:19.133765,HR,Middle,65000.0,3616.33,3.7,16.0,Санкт-Петербург,,+79898600614,3.1,,23.0,Бакалавр,0.0,0.0
EMP03117,Zakharova Aleksandra,Female,1983-09-09,2012-02-08 14:02:19.353714,Продажи,Director,378000.0,37169.67,14.4,37.0,Саратов,aleksandra.zakharova@yandex.ru,8 (910) 420-87-38,,2016-02-08 14:02:19.353714,22.0,Магистр,4.0,21.0
EMP05386,Mikhailov Petr,Male,1968-05-18,2016-03-05 14:02:19.879312,IT,Director,876000.0,139482.65,10.3,24.0,Москва,petr.mikhailov@yandex.ru,89647636245,4.8,,23.0,Магистр,1.0,27.0
EMP09422,Ivanova Maria,Female,1969-05-22,2012-10-23 14:02:20.290131,,Director,645000.0,,13.7,39.0,Екатеринбург,ivanova140@yandex.ru,+79892321779,4.7,2018-10-23 14:02:20.290131,10.0,MBA,1.0,14.0
EMP06314,Stepanova Aleksandra,,1966-04-07,2015-03-29 14:02:19.992852,Производство,Director,405000.0,50601.49,11.3,33.0,Санкт-Петербург,stepanova594@yandex.ru,89515248620,4.4,2019-03-29 14:02:19.992852,20.0,Магистр,3.0,23.0
EMP00656,Kuznetsova Darya,Female,1973-09-22,2017-08-17 14:02:18.453642,Продажи,Manager,,32818.52,8.9,14.0,Челябинск,dkuznetsova@yandex.ru,+79218923004,4.2,,12.0,Кандидат наук,3.0,20.0
EMP01886,Smirnov Yuriy,Male,1967-01-14,2025-10-29 14:02:18.859159,Финансы,Junior,,1723.26,0.7,,Самара,ysmirnov@yandex.ru,+79998734936,2.8,,11.0,MBA,0.0,0.0
EMP05260,Sidorova Valentina,Female,1979-02-02,2017-04-11 14:02:19.851741,Продажи,Manager,525000.0,81012.89,9.2,50.0,Москва,sidorovav@yandex.ru,+79978646060,4.7,,12.0,MBA,1.0,
EMP05851,Novikov Evgeniy,Male,2005-05-25,2025-06-09 14:02:19.941862,Продажи,Middle,60000.0,5696.7,1.0,5.0,Новосибирск,novikov778@yandex.ru,89193038551,3.6,,8.0,Бакалавр,1.0,0.0
EMP05956,Novikova Yuliya,Female,1982-04-09,2025-05-31 14:02:19.951716,Продажи,Junior,38000.0,961.18,1.1,1.0,Санкт-Петербург,ynovikova@yandex.ru,+79979399863,2.6,,4.0,Бакалавр,2.0,0.0
EMP01993,Volkov Andrey,Male,1982-08-04,2015-01-27 14:02:18.919230,Производство,Manager,277000.0,26876.13,11.5,35.0,Самара,andrey_volkov@yandex.ru,89106944461,4.3,2019-01-27 14:02:18.919230,9.0,Магистр,5.0,19.0
EMP04882,Volkova Anna,Female,1969-05-12,2015-12-09 14:02:19.775191,Производство,Junior,51000.0,4757.76,10.5,31.0,Санкт-Петербург,anna336@yandex.ru,,3.9,2020-12-08 14:02:19.775191,32.0,Бакалавр,2.0,0.0
EMP09786,Andreeva Vera,Female,2003-02-11,2025-10-09 14:02:20.311065,Маркетинг,Junior,31000.0,1293.2,0.7,,Санкт-Петербург,andreeva_vera@yandex.ru,8 (900) 364-28-90,,,11.0,Бакалавр,2.0,0.0
EMP08515,Golubev Daniil,Male,1990-01-01,2020-02-02 14:02:20.239306,Финансы,Senior,235000.0,22210.69,6.4,17.0,Санкт-Петербург,dgolubev@yandex.ru,+7 (920) 518-59-14,3.6,2022-02-01 14:02:20.239306,6.0,MBA,5.0,0.0
EMP08722,Makarov Oleg,Male,1977-12-18,2017-06-04 14:02:20.250977,Продажи,Manager,419000.0,42531.98,9.1,32.0,Санкт-Петербург,makarovo@yandex.ru,+79317313536,4.2,2021-06-04 14:02:20.250977,12.0,MBA,1.0,
EMP03152,Stepanova Anna,Female,2002-09-10,2020-10-07 14:02:19.371277,Производство,Senior,,19141.11,5.7,14.0,Москва,stepanova_anna@yandex.ru,,4.1,2022-10-07 14:02:19.371277,9.0,Бакалавр,5.0,0.0
EMP00610,Alekseev Yuriy,Male,1989-08-02,2018-10-07 14:02:18.439547,Юридический,Lead,273000.0,21271.47,7.8,11.0,Москва,alekseevy@yandex.ru,8 (900) 162-12-12,3.7,,29.0,Магистр,2.0,40.0
EMP04546,Novikov Pavel,Male,1988-07-23,2015-04-19 14:02:19.742781,Маркетинг,Manager,257000.0,29912.06,11.2,51.0,Пермь,novikovp@yandex.ru,+79294840381,4.7,2021-04-18 14:02:19.742781,22.0,,,
EMP07940,Petrova Natalya,Female,1981-01-25,2025-04-14 14:02:20.190260,Логистика,Junior,44000.0,3667.05,1.2,3.0,Челябинск,npetrova@yandex.ru,+7 (941) 882-67-60,3.4,,18.0,MBA,,0.0
EMP00070,Kozlov Andrey,Male,1991-10-27,2013-08-31 14:02:18.236309,IT,Director,1045000.0,153674.71,12.8,38.0,Москва,akozlov@yandex.ru,89777655572,4.5,2024-08-30 14:02:18.236309,,MBA,5.0,21.0
EMP07763,Golubeva Kseniya,Female,1985-11-10,2021-05-10 14:02:20.174172,HR,Senior,116000.0,6058.87,5.1,15.0,Нижний Новгород,kseniya.golubeva@yandex.ru,8 (918) 821-65-19,3.2,2026-05-10 14:02:20.174172,20.0,Магистр,5.0,
EMP05771,Novikov Dmitry,Male,1990-09-03,2014-10-19 14:02:19.934535,Логистика,Executive,592000.0,72932.07,11.7,31.0,Самара,novikov_dmitry@yandex.ru,8 (993) 949-41-43,5.0,,15.0,MBA,0.0,21.0
EMP07439,Sorokina Alina,Female,2006-02-04,2025-03-26 14:02:20.142483,Продажи,Junior,50000.0,4079.1,1.3,6.0,Москва,sorokinaa@yandex.ru,+7 (907) 196-72-68,3.6,,4.0,Бакалавр,1.0,0.0
EMP07070,Nikolaev Stanislav,Male,1974-11-25,2025-08-18 14:02:20.086906,,Junior,61000.0,1469.12,0.9,,Москва,nikolaev240@yandex.ru,,2.6,,8.0,Магистр,2.0,0.0
EMP08838,Fedorov Nikolay,Male,2004-01-26,2022-09-15 14:02:20.257260,Логистика,Middle,94000.0,4855.93,3.8,6.0,Москва,nfedorov@yandex.ru,89142838021,3.2,,5.0,Бакалавр,0.0,
EMP01901,Nikolaeva Ekaterina,Female,1972-07-01,2020-07-21 14:02:18.868987,Производство,Senior,117000.0,12512.05,6.0,32.0,Омск,,+79292999730,4.0,2025-07-21 14:02:18.868987,29.0,Магистр,3.0,
EMP04523,Taraseva Tatyana,Female,1998-04-12,2023-08-31 14:02:19.740526,Маркетинг,Middle,96000.0,6910.25,2.9,4.0,Москва,tatyana2@yandex.ru,не указан,3.5,,5.0,Бакалавр,1.0,0.0
EMP04257,Smirnova Vera,Female,1974-07-14,2023-12-16 14:02:19.714265,HR,Middle,59000.0,,2.5,9.0,Омск,vsmirnova@yandex.ru,+79081717743,3.6,2024-12-15 14:02:19.714265,23.0,Бакалавр,0.0,0.0
EMP09069,Nikolaeva Evgeniya,Female,1993-05-21,2017-10-27 14:02:20.270176,Маркетинг,Manager,265000.0,25680.49,8.7,36.0,Красноярск,nikolaeva.evgeniya@yandex.ru,,4.0,,2.0,Магистр,2.0,49.0
EMP05748,Petrov Artem,Male,1969-09-20,2011-11-14 14:02:19.932290,Юридический,Director,670000.0,85881.87,14.7,50.0,Санкт-Петербург,artem_petrov@yandex.ru,+79267051334,4.4,,28.0,Кандидат наук,1.0,9.0
EMP03050,Pavlov Nikolay,Male,1996-08-13,2018-02-01 14:02:19.313154,Логистика,Lead,282000.0,34527.47,8.4,30.0,Санкт-Петербург,pavlov186@yandex.ru,89886515335,4.3,2023-02-01 14:02:19.313154,,MBA,1.0,34.0
EMP04831,Pavlova Alina,Female,1995-05-25,2025-07-26 14:02:19.770178,Финансы,Middle,78000.0,,1.0,11.0,Казань,pavlovaa@yandex.ru,+79723751101,3.6,,2.0,Магистр,1.0,0.0
EMP05547,Lebedeva Polina,Female,2000-12-11,2020-01-13 14:02:19.909212,,Senior,106000.0,6727.81,6.5,13.0,Уфа,polina_lebedeva@yandex.ru,+7 (946) 437-99-80,3.5,2024-01-13 14:02:19.909212,30.0,Бакалавр,5.0,0.0
EMP01443,Zakharov Vladimir,Male,1984-07-10,2022-03-04 14:02:18.652153,Маркетинг,Senior,194000.0,14915.84,4.4,17.0,Санкт-Петербург,vzakharov@yandex.ru,+7 (989) 368-89-28,3.7,2023-03-04 14:02:18.652153,20.0,Кандидат наук,2.0,0.0
EMP09678,Makarova Viktoriya,Female,2002-01-03,2021-07-24 14:02:20.304953,Продажи,Senior,110000.0,9003.77,4.9,6.0,Новосибирск,,89563485109,3.4,,23.0,Бакалавр,,0.0
EMP03266,Orlova Vera,Female,1973-11-11,2018-09-28 14:02:19.453310,R&D,Lead,242000.0,31732.65,7.7,16.0,Москва,orlovav@yandex.ru,0000000000,4.2,2022-09-28 14:02:19.453310,14.0,Бакалавр,,19.0
EMP09549,Sorokina Viktoriya,Female,1994-06-13,2017-09-05 14:02:20.297602,Продажи,Lead,313000.0,37750.8,8.8,32.0,Москва,viktoriya.sorokina@yandex.ru,8 (990) 127-64-50,4.2,2021-09-05 14:02:20.297602,33.0,Магистр,1.0,13.0
EMP03274,Popova Aleksandra,Female,1978-12-15,2022-06-02 14:02:19.456357,Продажи,Lead,257000.0,,4.1,5.0,Санкт-Петербург,aleksandra.popova@yandex.ru,8 (983) 876-43-91,3.5,,20.0,Магистр,2.0,15.0
EMP05907,Sokolov Dmitry,Male,1999-06-03,2025-11-16 14:02:19.947246,HR,,29000.0,1103.84,0.7,5.0,Иркутск,,+7 (943) 656-96-34,2.7,,17.0,Бакалавр,2.0,0.0
EMP01867,Pavlov Roman,Male,1970-09-25,2013-09-30 14:02:18.849481,Продажи,Director,532000.0,,12.8,35.0,Ростов-на-Дону,,89345230329,5.0,2024-09-29 14:02:18.849481,3.0,MBA,5.0,45.0
EMP00548,Orlova Anastasiya,Female,2003-06-18,2024-12-10 14:02:18.419401,Продажи,Middle,61000.0,4687.49,1.6,8.0,Красноярск,orlovaa@yandex.ru,+7 (999) 845-59-98,3.6,,23.0,Бакалавр,2.0,0.0
EMP01691,Makarova Anna,Female,1992-11-11,2019-05-26 14:02:18.761220,Продажи,,314000.0,30675.12,7.1,27.0,Москва,makarova_anna@yandex.ru,8 (980) 404-71-69,3.7,,20.0,,5.0,25.0
EMP09383,Egorov Andrey,,1973-06-28,2012-05-10 14:02:20.287973,Финансы,Manager,427000.0,50535.17,14.2,58.0,Москва,egorova@yandex.ru,+7 (900) 181-89-18,,2021-05-10 14:02:20.287973,12.0,Магистр,4.0,20.0
EMP07459,Fedorova Valentina,Female,1983-12-23,2018-05-04 14:02:20.144603,Производство,Manager,360000.0,52407.9,8.1,19.0,Москва,fedorova_valentina@yandex.ru,8 (965) 746-51-90,4.5,,4.0,Магистр,5.0,
EMP01662,Novikova Tatyana,Female,1970-03-08,2016-02-27 14:02:18.749742,R&D,Junior,60000.0,3856.5,10.3,24.0,Москва,novikova328@yandex.ru,89784256783,3.1,2020-02-27 14:02:18.749742,4.0,Бакалавр,2.0,0.0
EMP02697,Alekseev Sergey,Male,1974-06-01,2021-05-08 14:02:19.166923,,Lead,320000.0,,5.1,14.0,Москва,sergey_alekseev@yandex.ru,,4.2,,16.0,Кандидат наук,,13.0
EMP09857,Makarov Stanislav,Male,1996-09-12,2024-05-23 14:02:20.315043,Производство,Senior,184000.0,14096.35,2.1,,Москва,makarovs@yandex.ru,+7 (945) 856-45-67,3.5,2026-05-23 14:02:20.315043,12.0,Магистр,3.0,0.0
EMP08990,Sokolov Evgeniy,Male,1980-06-27,2019-10-12 14:02:20.265822,Производство,Senior,245000.0,16873.97,6.7,19.0,Москва,evgeniy982@yandex.ru,8 (913) 914-68-38,3.3,2021-10-11 14:02:20.265822,2.0,MBA,5.0,
EMP06383,Orlov Sergey,Male,2002-10-13,2025-05-16 14:02:20.015155,Продажи,Junior,43000.0,1527.56,1.2,12.0,Москва,sergey.orlov@yandex.ru,8 (949) 476-73-61,2.6,,0.0,Бакалавр,2.0,0.0
EMP02155,Volkov Andrey,Male,1993-11-10,2025-12-03 14:02:18.997018,Производство,Junior,43000.0,1467.18,0.6,1.0,Санкт-Петербург,volkov.andrey@yandex.ru,+79702123369,2.6,,5.0,Магистр,1.0,
EMP07432,Belyaeva Tatyana,Female,1987-04-26,2020-06-07 14:02:20.141729,Финансы,Senior,269000.0,,6.0,22.0,Москва,tbelyaeva@yandex.ru,+79456034415,4.1,2024-06-07 14:02:20.141729,24.0,MBA,,0.0
EMP06673,Orlova Kseniya,Female,1975-05-11,2019-05-03 14:02:20.048614,Маркетинг,Manager,331000.0,29116.72,7.1,19.0,Москва,orlovak@yandex.ru,8 (999) 490-63-64,4.1,,2.0,Магистр,3.0,23.0
EMP02166,Sokolov Andrey,Male,1986-09-21,2022-04-27 14:02:18.998043,Продажи,Senior,170000.0,14928.06,4.2,11.0,Иркутск,sokolov.andrey@yandex.ru,+79789761383,3.9,2023-04-27 14:02:18.998043,9.0,MBA,2.0,
EMP08262,Egorov Dmitry,Male,1979-07-20,2015-08-17 14:02:20.222801,Юридический,Manager,399000.0,,10.8,45.0,Москва,egorov_dmitry@yandex.ru,+7 (973) 636-49-51,4.3,,25.0,Магистр,,
EMP08073,Novikova Ekaterina,Female,1982-03-23,2018-06-27 14:02:20.203587,Финансы,Lead,368000.0,41983.35,8.0,36.0,Москва,enovikova@yandex.ru,,4.2,2026-06-27 14:02:20.203587,4.0,Кандидат наук,4.0,23.0
EMP00222,Smirnov Alexey,Male,1983-10-10,2025-06-17 14:02:18.307798,IT,Junior,40000.0,2257.87,1.1,9.0,Санкт-Петербург,alexey50@yandex.ru,8 (908) 991-15-63,3.1,,,Бакалавр,1.0,0.0
EMP07616,Morozov Artem,Male,1998-11-18,2017-02-22 14:02:20.160138,Финансы,Manager,295000.0,33792.33,9.4,26.0,Воронеж,morozov.artem@yandex.ru,8 (942) 180-84-73,4.7,,8.0,Магистр,5.0,
EMP08261,Novikova Polina,Female,1979-10-04,2013-08-10 14:02:20.222698,Маркетинг,Director,507000.0,54964.64,12.9,19.0,Екатеринбург,novikova387@yandex.ru,8 (983) 542-54-58,4.2,2019-08-10 14:02:20.222698,17.0,Магистр,4.0,36.0
EMP01824,Kozlova Tatyana,Female,1984-12-10,2025-12-03 14:02:18.816222,Логистика,Middle,127000.0,9382.54,0.6,11.0,Москва,tatyana178@yandex.ru,8 (971) 683-72-14,3.6,,4.0,MBA,0.0,0.0
EMP01555,Belyaeva Anna,Female,2001-12-08,2024-10-05 14:02:18.691319,HR,Middle,52000.0,2813.85,1.8,1.0,Саратов,anna.belyaeva@yandex.ru,+79539119337,3.1,,3.0,Бакалавр,1.0,0.0
EMP07563,Lebedev Oleg,Male,1980-09-03,2020-09-12 14:02:20.155004,R&D,Lead,238000.0,18298.88,5.8,23.0,Челябинск,,8 (984) 836-17-62,3.5,2022-09-12 14:02:20.155004,6.0,MBA,3.0,50.0
EMP02121,Sorokina Nadezhda,Female,1983-10-09,2025-11-09 14:02:18.984776,IT,,71000.0,4527.19,0.6,8.0,Москва,nsorokina@yandex.ru,,3.2,,7.0,MBA,1.0,0.0
EMP04653,Fedorov Mikhail,Male,2004-10-27,2023-02-26 14:02:19.752532,IT,Senior,194000.0,22182.82,3.4,15.0,Москва,mikhail268@yandex.ru,,4.0,2025-02-25 14:02:19.752532,25.0,Бакалавр,1.0,0.0
EMP07251,Vasilieva Tatyana,Female,1995-01-15,2021-02-16 14:02:20.122851,IT,Senior,186000.0,17826.17,5.4,21.0,Новосибирск,vasilieva669@yandex.ru,,3.8,,20.0,Магистр,5.0,
EMP08517,Andreev Grigoriy,Male,1978-09-08,2019-12-03 14:02:20.239425,HR,Senior,148000.0,16499.18,6.6,17.0,Пермь,andreev.grigoriy@yandex.ru,89077676903,4.1,,33.0,MBA,5.0,0.0
EMP06564,Popov Sergey,Male,1974-03-24,2025-12-24 14:02:20.035428,Продажи,Junior,41000.0,2847.35,0.5,0.0,Челябинск,,,3.4,,7.0,MBA,1.0,0.0
EMP04873,Smirnov Daniil,Male,2000-06-01,2025-05-19 14:02:19.774455,Продажи,Junior,33000.0,2085.74,1.1,8.0,Новосибирск,dsmirnov@yandex.ru,,3.2,,8.0,Бакалавр,0.0,0.0
EMP08255,Fedorov Petr,Male,1992-05-16,2024-11-19 14:02:20.222184,Производство,Junior,43000.0,2791.17,1.7,9.0,Москва,fedorov.petr@yandex.ru,+79376098563,3.3,,19.0,Магистр,1.0,0.0
EMP01359,Fedorova Svetlana,Female,1968-11-18,2017-08-29 14:02:18.615275,Производство,Lead,211000.0,19760.14,8.8,25.0,Ростов-на-Дону,svetlana_fedorova@yandex.ru,89209893242,3.8,2020-08-28 14:02:18.615275,1.0,Магистр,5.0,
EMP05625,Nikitina Yuliya,Female,2001-01-20,2023-04-18 14:02:19.916578,Продажи,Middle,87000.0,6918.5,3.2,8.0,Уфа,nikitina903@yandex.ru,,3.6,2024-04-17 14:02:19.916578,26.0,Магистр,1.0,0.0
EMP01432,Orlova Valentina,Female,,2015-03-22 14:02:18.646769,Маркетинг,Manager,318000.0,32757.93,11.3,32.0,Краснодар,vorlova@yandex.ru,+7 (949) 183-65-22,4.1,2026-03-21 14:02:18.646769,24.0,Кандидат наук,4.0,
EMP09410,Makarov Sergey,Male,1985-12-15,2021-10-22 14:02:20.289467,Финансы,Senior,153000.0,12543.33,4.7,,Тюмень,sergey402@yandex.ru,+7 (952) 390-33-83,3.7,,12.0,Бакалавр,1.0,
EMP06104,Golubeva Lyudmila,,1974-04-15,2023-03-15 14:02:19.965778,Юридический,Senior,140000.0,15567.78,3.3,4.0,Санкт-Петербург,golubeva_lyudmila@yandex.ru,89786085054,4.0,2024-03-14 14:02:19.965778,6.0,Магистр,1.0,0.0
EMP06913,Makarova Anastasiya,Female,2003-04-16,2021-11-15 14:02:20.071883,Продажи,Lead,214000.0,20598.43,4.6,6.0,Санкт-Петербург,amakarova@yandex.ru,,3.8,,13.0,Бакалавр,5.0,34.0
EMP08546,Fedorova Natalya,Female,2004-03-24,2023-07-19 14:02:20.241016,HR,,82000.0,4885.58,2.9,11.0,Челябинск,natalya310@yandex.ru,89479442499,3.4,,1.0,Бакалавр,5.0,0.0
EMP08615,Lebedev Vladimir,Male,1966-05-08,2012-07-16 14:02:20.245010,Маркетинг,Director,565000.0,79260.0,13.9,33.0,Москва,lebedevv@yandex.ru,+7 (932) 186-58-43,4.4,,19.0,Магистр,5.0,
EMP01999,Vasilieva Natalya,Female,2005-08-21,2024-01-29 14:02:18.919837,IT,Middle,113000.0,8204.99,2.5,11.0,Москва,vasilievan@yandex.ru,+7 (981) 649-73-99,3.8,2026-01-28 14:02:18.919837,9.0,Бакалавр,,0.0
EMP07981,Nikolaeva Valentina,Female,1985-05-27,2018-11-16 14:02:20.194044,Продажи,Manager,351000.0,35935.65,7.6,20.0,Казань,vnikolaeva@yandex.ru,+7 (947) 837-61-18,4.1,,11.0,MBA,3.0,8.0
EMP05274,Semenova Yuliya,Female,1969-07-06,2019-02-13 14:02:19.855430,Продажи,Lead,201000.0,22708.37,7.3,34.0,Челябинск,semenova_yuliya@yandex.ru,89942245919,4.0,,33.0,Магистр,,10.0
EMP09251,Kuznetsova Anastasiya,Female,1997-01-25,2021-10-11 14:02:20.280485,Продажи,Lead,211000.0,21373.25,4.7,16.0,Новосибирск,,+7 (994) 341-60-69,3.8,2022-10-11 14:02:20.280485,14.0,Магистр,5.0,41.0
EMP02467,Stepanov Evgeniy,Male,1980-07-22,2023-03-23 14:02:19.103099,Производство,Middle,71000.0,5489.25,3.2,6.0,Новосибирск,estepanov@yandex.ru,89814417174,3.4,2026-03-22 14:02:19.103099,26.0,,2.0,0.0
EMP01431,Mikhailova Anastasiya,Female,1978-11-03,2015-09-25 14:02:18.646664,Консалтинг,Manager,322000.0,32357.42,10.7,26.0,Челябинск,amikhailova@yandex.ru,+79183468197,4.0,2023-09-25 14:02:18.646664,,Магистр,5.0,
EMP08144,Nikolaeva Yuliya,Female,1979-12-10,2019-08-21 14:02:20.211188,Продажи,Senior,208000.0,23513.94,6.9,11.0,Ростов-на-Дону,yuliya.nikolaeva@yandex.ru,+7 (944) 817-44-97,3.9,2023-08-21 14:02:20.211188,12.0,MBA,,0.0
EMP06440,Morozova Alina,Female,2004-11-28,2023-03-22 14:02:20.023266,IT,Middle,108000.0,10652.2,3.2,9.0,Тюмень,alina151@yandex.ru,,3.7,2026-03-21 14:02:20.023266,13.0,Бакалавр,2.0,0.0
EMP06032,Novikov Anatoliy,Male,1993-08-12,2017-05-05 14:02:19.958745,Продажи,Manager,,47231.69,9.1,42.0,Санкт-Петербург,anatoliy.novikov@yandex.ru,,,,21.0,MBA,2.0,16.0
EMP07211,Kuznetsov Konstantin,Male,1985-01-18,,Продажи,Manager,402000.0,48651.69,7.3,30.0,Москва,konstantin137@yandex.ru,8 (947) 251-42-65,4.3,,22.0,Кандидат наук,4.0,35.0
EMP05401,Volkova Kseniya,Female,1998-09-25,2023-09-04 14:02:19.882986,Продажи,Middle,92000.0,5989.48,2.9,7.0,Москва,,8 (923) 973-31-88,3.1,2025-09-03 14:02:19.882986,7.0,Бакалавр,1.0,
EMP09881,Egorova Elena,Female,2006-05-27,2025-10-29 14:02:20.316354,R&D,Middle,83000.0,,0.7,0.0,Санкт-Петербург,egorova.elena@yandex.ru,+7 (944) 992-60-92,3.6,,21.0,Бакалавр,2.0,0.0
EMP09045,Zakharov Evgeniy,Male,2006-07-13,2025-07-09 14:02:20.268860,Финансы,Junior,,1690.84,0.9,,Новосибирск,ezakharov@yandex.ru,89267276037,3.0,,20.0,Бакалавр,0.0,0.0
EMP08367,Andreeva Natalya,Female,1998-08-19,2019-06-05 14:02:20.231051,Маркетинг,Manager,332000.0,38876.66,7.0,21.0,,natalya828@yandex.ru,89261478456,4.5,2024-06-04 14:02:20.231051,25.0,Магистр,3.0,
EMP09982,Semenov Vasiliy,Male,1986-09-08,2020-06-12 14:02:20.321966,Производство,Senior,107000.0,7366.78,6.0,25.0,Омск,semenov.vasiliy@yandex.ru,89506390377,,,14.0,Бакалавр,1.0,
EMP04659,Sidorov Konstantin,Male,1967-06-06,2020-11-23 14:02:19.753068,Логистика,Lead,214000.0,22488.66,5.6,26.0,Самара,sidorovk@yandex.ru,+7 (993) 621-89-45,4.0,2025-11-23 14:02:19.753068,21.0,Кандидат наук,4.0,18.0
EMP03783,Volkov Evgeniy,Male,1967-06-21,2011-08-27 14:02:19.614667,IT,Executive,1166000.0,155941.84,14.8,31.0,Москва,,+79436715016,5.0,,21.0,Кандидат наук,2.0,12.0
EMP06796,Sokolov Ilya,Male,1972-10-17,2024-01-05 14:02:20.060398,Продажи,Middle,114000.0,7432.8,2.5,8.0,Москва,ilya.sokolov@yandex.ru,89851793746,3.3,,7.0,Магистр,0.0,
EMP01209,Nikolaev Sergey,Male,1979-11-09,2018-12-11 14:02:18.582544,HR,Manager,263000.0,33797.53,7.5,25.0,Санкт-Петербург,nikolaev_sergey@yandex.ru,8 (946) 414-58-22,4.2,,18.0,Магистр,3.0,
